id,displayName,mail
01b9e260-d354-4726-8320-29bdf1fa97a5,ICS - AP Research per. 4 - Huberman,Section_2023_479_212176-489246@lwsd.org
01bae537-1eda-43c2-b456-0e4d46c4b6f5,SAFETY NET ELA_VALLENE_WILDE_22-23,Section_2023_132_ELM850-VAL@lwsd.org
01bb004b-cd45-4386-9d30-6817012fcd97,5_BUSINESS_PERSONAL LAW_KAUFMAN_EMHS_N2_22-23,Section_2023_480_983745-490179@lwsd.org
01bc8617-932a-4752-a398-0dfb91a02d9e,LIBRARY K_WEBB_TWAIN_22-23,Section_2023_114_ELM060-254472@lwsd.org
01be8206-35ca-412b-b46b-f49b2c68e2bf,MUSIC 2_MONTOYA_EOLS_22-23,Section_2023_195_ELM265-473795@lwsd.org
01bf9214-daaa-4273-84c2-dca99fb76d15,1_WA STATE HISTORY_SEEFELD_KAMS_S1_23-24,Section_2024_367_933272-515622@lwsd.org
01bfe6d5-8327-4ea7-97ff-85063e0f89dc,klarson Sandbox,GR-CT-klarson-SB@lwsd.org
01c5cdc9-419a-4988-900b-221b867f0036,4_US HISTORY 2_WA STATE HISTORY_THOMPSON_FHMS_S1_22-23,Section_2023_363_715268-485965@lwsd.org
01caec17-94da-4c74-93eb-ad6256da7b48,7_ALGEBRA 2_DEPIANO_EHS_S2_22-23,Section_2023_486_829817-472914@lwsd.org
01cde1dc-1c90-42d0-a827-1a750483c3c8,6__SOCIAL STUDIES_CHRISTENSEN_FHMS_22-23,Section_2023_363_313815-485948@lwsd.org
01d26dbd-09c0-4169-b028-3f403845ebf1,Ancient Civ S1 6th 22-23,Section_2023_484_157718-479384@lwsd.org
01d29e93-fedd-4c4a-a17c-ac086611ee57,5_BIOLOGY_CARTER_JHS_S1_22-23,Section_2023_482_747876-479547@lwsd.org
01d2c62d-d822-4712-8af7-f8750a48c864,2_Q ART_RAMEY_IMS_Q1_23-24,Section_2024_377_435191-511386@lwsd.org
01d4e591-3230-4b21-8a68-e5f2abd9238a,IMS LWEA,IMSLWEA@lwsd.org
01d856c5-0fc4-412f-9251-d3a494c85155,5_CHEMISTRY IN EARTH SYSTEM HNR_RUGE_EHS_S2_22-23,Section_2023_486_698212-498060@lwsd.org
01d92ca7-0358-4483-8948-4d9a32849a20,3_WORLD HISTORY 1 HONORS_FLANAGAN_RHS_S2_22-23,Section_2023_485_536647-476879@lwsd.org
01db1fa3-9423-469e-ad4f-032f9c54708e,3_MARINE SCIENCE HI_POPESCU_LWHS_S1_22-23,Section_2023_484_639616-477649@lwsd.org
01dfd097-abf9-445c-8240-7d3376f89d8e,6_ENGLISH 6_7_PETERSON_RMS_S1_22-23,Section_2023_371_111688-499167@lwsd.org
01e0d3ea-8d9a-436c-86ac-402a37ca175c,2nd_7th Science_Margolies_FHMS_22-23,Section_2023_363_947457-485760@lwsd.org
01e6613b-cfc4-41bf-ab42-96eb0555f2ff,rcurry Sandbox,GR-CT-rcurry-SB@lwsd.org
01e8fc9a-522f-4266-bf98-a3397270d6dc,RED-3-Rodgers-Taylor,Section_2023_123_625464-ROD@lwsd.org
01ea9fcc-f618-48aa-8e82-836c8dc1fd4b,Period 3 English,Section_2023_485_977187-475143@lwsd.org
01ec11af-8461-40af-9fbc-fa493747b3fc,6_ART 1_LISHNER_JHS_S1_22-23,Section_2023_482_366959-495821@lwsd.org
01eca0c0-0eba-431b-95a6-4d4a2f912322,3_HEALTH 1_VOGT_ICS_S2_22-23,Section_2023_479_516795-488801@lwsd.org
01ece1da-e4c2-4b0a-afca-96fc9f221d95,TSHS AP CSP Christensen P7,GR-487-SCO864-07-RL@lwsd.org
01ef2f89-8801-4adf-b0ae-904382079ab5,22-23 Ceramics MS M/Th Falangus,Section_2023_112_478171-487305@lwsd.org
01efbaf1-6dcf-4156-aea9-407a6ee9c15b,Rose Hill -PRIEST Grade 3,GR-115-ELM301-PRI-RL@lwsd.org
01f7f47f-2214-4edd-97ce-b39580168e68,jajohansen Sandbox,GR-CT-jajohansen-SB@lwsd.org
01f88b69-17aa-4ed3-9405-ec71fdc99f95,cbatlle Sandbox,GR-CT-cbatlle-SB@lwsd.org
01fa141c-459a-43d1-a59d-017157d17531,ncarpenter-Sandbox,GR-CT-ncarpenter1-SB@lwsd.org
01fe6e83-612a-4c98-a197-a60c517787e6,3_TEACHER ASSISTANT_CURRY_KIMS_S1_23-24,Section_2024_365_555941-528273@lwsd.org
0201f8fc-3e11-40e3-904d-47a9cbbd0ac8,4_VALLEY_THO_22-23,Section_2023_102_397989-VAL@lwsd.org
02059938-5a48-4f16-8ce6-ba6df0ec08e3,MUSIC K_HODGES_RHES_23-24,Section_2024_115_ELM065-198434@lwsd.org
0206c597-2da0-4af7-bd7e-c350bc4c4311,3_PEER TUTOR_BOYD_TESLA_S1_22-23,Section_2023_487_871535-487674@lwsd.org
0209fc1e-5e70-431b-97a3-ec851fd94826,kpiper Sandbox,GR-CT-kpiper-SB@lwsd.org
020a3cb4-1c13-44f0-bac0-1bca52780a7d,5_AP ENVIRONMENTAL SCIENCE_BRENNAN_RHS_S1_22-23,Section_2023_485_734486-473995@lwsd.org
020ab426-b759-41fb-a720-0fb8e94fd52e,10_FALCON TIME_WOFFORD [20]_FHMS_YR_23-24,Section_2024_363_575449-516576@lwsd.org
020b1aca-1c5b-4793-804b-146140a7f347,6_ADAPTIVE_FRAME_JHS_S1_22-23,Section_2023_482_967755-500954@lwsd.org
02100060-bea1-4665-85cd-362ba4c8701e,5_ENGLISH 6_STRAIGHT_RHMS_S2_22-23,Section_2023_369_558173-497492@lwsd.org
021164e2-43c0-4521-a2f0-d2f3e50cc0c0,SPECIALISTS_MEASHAM [MEA]_SANDB_23-24,Section_2024_106_ELM900-MEA@lwsd.org
0216debb-81de-4ab5-ba0c-473f551a388c,6_PEER TUTOR-SPECIAL ED_BOATRIGHT_RMS_S1_22-23,Section_2023_371_949452-495999@lwsd.org
0220366e-585e-4d13-8dcf-1b218aa6f262,10_HOMEROOM_CORDELL_RHS_YR_23-24,Section_2024_485_716965-504995@lwsd.org
02259d07-87ac-4b1b-99bf-daeb2a016e03,KaMS - Library - Simon,Section_2024_367_ZZZ676@lwsd.org
022a20a7-12ca-4cab-94ff-aa4fb3c80e55,4_ALGEBRA 1_YIN_EMS_S2_22-23,Section_2023_374_717422-482364@lwsd.org
022ba28e-d40c-4b2c-9ac1-8f4bfc3dac5f,kkaliszuk Sandbox,GR-CT-kkaliszuk-SB@lwsd.org
0231acba-4d09-41ea-ad19-6135819d5907,3_SCIENCE 7_GARTON_RMS_S1_23-24,Section_2024_371_251399-514085@lwsd.org
0233cfbe-f607-4de1-a8a7-41334f2690ff,7_CHEMISTRY_PETERSON_RHS_S1_23-24,Section_2024_485_842776-505872@lwsd.org
0235d6f6-aa91-44e1-8531-bd6a4a0e586e,4_COMMUNITY TRAINING_FORTNEY_EMS_S1_22-23,Section_2023_374_893556-482484@lwsd.org
02364c09-88fe-40d1-866a-9f063c160303,STEM - AP PSYCHOLOGY PER 1 - Allender,Section_2024_487_721797-512710@lwsd.org
0236ea91-d3e1-428b-8084-650bc9682ffc,7_ALGEBRA 1_HINSON_RHS_S2_22-23,Section_2023_485_623973-475632@lwsd.org
0237bdd9-6398-4f62-a885-93e2f03449a7,HEAD START_ANDREWS [AM1]_ORSH_23-24,Section_2024_120_PRE201-AM1@lwsd.org
0238a211-2c8e-4723-9ff1-84a2285543cf,Koch Sandbox,KochSandbox@lwsd.org
023af44c-7c20-4c00-90db-9927350c8373,Period 3 VIDEO GAME DESIGN BEACH 22-23,Section_2023_485_113857-473921@lwsd.org
023b29aa-1fcc-4f63-918c-75bf1ade8c84,2_PRE-CALCULUS_SKEEN_RHS_S2_22-23,Section_2023_485_292532-475882@lwsd.org
023b62d4-696d-4ea7-9535-c68b0eb94809,6_WORLD HISTORY 1 HONORS_HEUERMANN_EHS_S2_22-23,Section_2023_486_419819-473472@lwsd.org
023ce21b-273d-4e81-b910-9101874f6a75,PE 4_5_SANDBO_DISCV_22-23,Section_2023_113_ELM490-749432@lwsd.org
023e869f-3ce5-4ea6-9077-bcf2e4e0db6f,0_ADMINISTRATOR_KARKAINEN [10]_TESLA_YR_23-24,Section_2024_487_481953-513431@lwsd.org
023f8f1a-13aa-44ff-8768-30b7b35cfb1e,ncurrey Sandbox,GR-CT-ncurrey-SB@lwsd.org
02400d18-23b2-4ed2-bc4a-134a6f5e42c0,mattsmith Sandbox,GR-CT-mattsmith-SB@lwsd.org
02465a6d-d2f7-4d85-86e2-3f35e9c2deaf,3_Q FAMILY CONSUMER SCIENCE_WHEATON_IMS_Q2_23-24,Section_2024_377_153847-511398@lwsd.org
0247b317-06c5-4926-aec9-2380edec54b1,RHS Girls Golf,GR-RHS-GirlsGolf-SCA@lwsd.org
024a2231-fc74-431d-b348-8d2aa80a1751,6_CERAMICS_PERKINS_KAMS_S1_23-24,Section_2024_367_726777-515405@lwsd.org
024ab07f-b4cf-4a0d-b84b-0967e62b5849,Technology Leadership,GR-TechnologyLeadership@lwsd.org
024b2474-45a8-4ea0-bf76-6fd05fc065a5,5_SPANISH 2_SANCHEZ_JHS_S1_23-24,Section_2024_482_541496-509614@lwsd.org
024e8f9c-7916-456d-81e1-3918b63ed22d,2_ART 1_HAYMAKER_JHS_S1_22-23,Section_2023_482_179918-495818@lwsd.org
024f5525-58b0-47cd-add7-5eb51299425a,7-ASTRONOMY-HUSE-RHS-S1-22-23,Section_2023_485_691219-476786@lwsd.org
024f91d1-d0cc-42c2-b8ab-9e97476d9761,7_PEER TUTOR-TRANSITION STUDENTS_WOLCOTT_RHS_S1_23-24,Section_2024_485_989156-504883@lwsd.org
0253defc-2a65-4e57-8c4d-aaed752ac734,1_ENGLISH 10_JESSE_JHS_S1_22-23,Section_2023_482_956757-478645@lwsd.org
0255177c-1489-49dc-a51a-6f468ea66b28,Grade 3_SPARKS_KELLE_22-23,Section_2023_104_377693-SPA@lwsd.org
0256c6b7-2765-44b4-b96a-6d4a160293bf,2_TEACHER ASSISTANT_HARRIS_JHS_S2_22-23,Section_2023_482_737772-516959@lwsd.org
025742ca-b1ed-4a88-a760-ab0113dc5101,6_US HISTORY_YADAV_RHS_S2_22-23,Section_2023_485_125461-476940@lwsd.org
025af657-cf84-4465-92e6-ec2810cd5f21,SAFETY NET MATH_PERRY_SANDB_23-24,Section_2024_106_ELM855-PER@lwsd.org
025d58bf-b0d1-4997-bec2-c506d1623c61,LWHS- MWH P2- Gamache,Section_2024_484_648416-507718@lwsd.org
025d730b-7f24-4e0a-b357-cea52cac5c2c,1_PRE-ALGEBRA_HUGHBANKS_IMS_S1_23-24,Section_2024_377_995789-511663@lwsd.org
025e9414-2f9c-4f4f-a7e6-e4571fb501c6,STEM-CWP3-Sheffels 23,Section_2024_487_758344-513264@lwsd.org
026c0689-5a4d-483e-b02f-1ce3fe38408d,7_ENGLISH 9_HARRIS_LWHS_S2_22-23,Section_2023_484_884732-478102@lwsd.org
0277c315-510a-4c87-b888-f41611f70025,4_SPANISH 2_CHELINE_EHS_S1_23-24,Section_2024_486_453522-501907@lwsd.org
027b347d-b854-4bd3-9250-a1f1ce3485fc,3_SPANISH 3_FOX_LWHS_S2_22-23,Section_2023_484_982459-478446@lwsd.org
0281ae08-4e8c-440e-afbe-3f9d88b9e86a,MUSIC 1_SCRIVNER_BART_23-24,Section_2024_128_ELM165-464323@lwsd.org
02832199-be12-4723-9bb1-dd6b30f016d4,5_TEACHER ASSISTANT_SWAIN_RHS_S2_22-23,Section_2023_485_879395-516954@lwsd.org
0283ee7c-a236-402e-a333-3f9fddde23c2,Grade K_ALLINGTON_JUANE_23-24,Section_2024_103_476367-ALL@lwsd.org
02840026-a855-4635-8a95-b07103785a52,7_ROBOTICS I_WOODCOCK_JHS_S1_23-24,Section_2024_482_586234-509279@lwsd.org
02897c2e-0454-4893-95a7-598a8788fb1a,6th Period International Relations - Carpenter_RHS_S2_22-23,Section_2023_485_511636-476987@lwsd.org
028ce353-c638-46ef-850d-9ce4fd06c497,4_MATH 6__SCHILLING_FHMS_S2_22-23,Section_2023_363_348877-496762@lwsd.org
028ece74-19a1-444a-acfc-6f770827b20f,0_SUMMER LIT ACADEMY_WEINMEISTER_LWSUM_SS_22-23,Section_2023_601_888678-526629@lwsd.org
02928935-8541-4658-9a2a-843d0e201163,3_TEACHER ASSISTANT_GREEN_LWHS_S2_22-23,Section_2023_484_291221-480765@lwsd.org
02947817-279b-41ce-9180-c87e77748393,Grade 4_PARSONS_SANDB_22-23,Section_2023_106_423591-PAR@lwsd.org
0296d0bb-fa6f-4a6e-b3a5-72bbcd19415f,10_HOMEROOM-HIGH SCHOOL_LU [27]_LWHS_YR_23-24,Section_2024_484_725213-508903@lwsd.org
029c6975-8243-4a1e-af89-bdac2e0e8e01,5 English 8 Piver/Bailey RMS 23-24,Section_2024_371_917752-514178@lwsd.org
02a5f934-0acc-4c79-bb24-de4911d3e803,LIBRARY 4_5_JOHNSON_EINST_23-24,Section_2024_124_ELM480-851337@lwsd.org
02a65249-75ce-434c-b4e9-a1e6a5b4dae1,3_BAND 3_STODDARD_RMS_S2_22-23,Section_2023_371_716653-483882@lwsd.org
02aa049e-52d7-43c9-a1b4-d4fd85cf3e77,Grade 4_MOON_MANN_22-23,Section_2023_122_341486-MOO@lwsd.org
02abccaf-6886-4961-a8d3-19846753c2cd,0_FIRE_EMS2 LAB SCIENCE_GREAVES_WANIC_S1_23-24,Section_2024_490_NS276853-527206@lwsd.org
02ae43d5-9400-4344-bcb7-a04de2b7e602,6_MATH 8_WUJICK/CHANDLER_RMS_23-24,Section_2024_371_661643-525630@lwsd.org
02aebca5-0c42-4fb8-96e3-d6c96e025625,6_ENGLISH 9_GRIFFIN_JHS_S1_22-23,Section_2023_482_685126-478564@lwsd.org
02b3ed07-4d4e-4425-a6f2-8df39f9434a4,MIE Training Librarians 2/27/2020,GR-MIETrainingLibrarians2272020@lwsd.org
02b78a8d-e090-4ff8-bc8b-6627bfc80edd,2_ENGLISH 7_STRAIGHT_RHMS_S1_23-24,Section_2024_369_558173-514776@lwsd.org
02be2941-a6ba-486f-ad0d-4a11e084776f,3_AP BIOLOGY_SPITZE_JHS_S1_23-24,Section_2024_482_932866-510030@lwsd.org
02be5fcb-2714-4729-b232-2f4f9c745da7,4_WORLD POST CLASS_PRESENT_IYER_EHS_S2_22-23,Section_2023_486_794485-473513@lwsd.org
02c033fb-30c4-466b-b32f-d4fd6e9ea5bb,7_TECHNICAL THEATER_BALL_RHS_S1_23-24,Section_2024_485_547924-504561@lwsd.org
02c086bb-905f-45a0-864c-3ff5c86a3bff,EAS Literature Club,GR-EAS-LiteratureClub-SCA@lwsd.org
02c16699-3421-41a1-9e0a-bc6d45a877c5,9_WORKSITE LEARNING_BUMGARNER_EMHS_N1_23-24,Section_2024_480_811326-523968@lwsd.org
02c199ce-188d-4553-b5cb-79d85bee1f09,lgordon Sandbox,GR-CT-lgordon-SB@lwsd.org
02c3d507-7fba-4708-9651-f8f51954d407,2_Orch_Beise_EMS_22-23,Section_2023_374_697473-482475@lwsd.org
02c5563c-5125-4c50-ae9f-db370bece510,4_TEACHER ASSISTANT_ILIESCU_RHS_S1_23-24,Section_2024_485_388221-528958@lwsd.org
02cba421-1463-4e92-8be9-be3b3775ed9f,4_CAMBRIDGE CHEMISTRY A LEVEL_DONNAFIELD_JHS_S1_23-24,Section_2024_482_876644-510061@lwsd.org
02cc67f1-62e4-4108-a4d4-d77f2a16496d,5_PE 6_MCCORKLE_RMS_S1_23-24,Section_2024_371_673864-514332@lwsd.org
02cf7f15-9323-468f-a45e-0f27ce32df9d,1_WORK PREP_GOODMAN_EHS_S1_23-24,Section_2024_486_378949-501445@lwsd.org
02cfac4a-6263-43b4-a4c0-4c3ab6f2e8be,Grade 2_NEILS_TWAIN_22-23,Section_2023_114_285918-NEI@lwsd.org
02d07a1d-2699-4bd6-ad01-0c78fb5a6424,7_TEACHER ASSISTANT_MARGARITO-LO_JHS_S1_22-23,Section_2023_482_655555-499753@lwsd.org
02d2b00c-61f2-45aa-b98c-612779b4ef0c,7_WORLD HISTORY 1 HONORS_DEMYERS_EHS_S2_22-23,Section_2023_486_156395-473487@lwsd.org
02d31a60-edd9-4f49-943e-847ad60e760a,LWHS - BITES P7 - Barker (23-24),Section_2024_484_171417-507602@lwsd.org
02d7adbf-99ed-47fd-a03c-61806f37f885,3 - English 6 Quest - Potter - EMS,Section_2023_374_177532-482203@lwsd.org
02d7ae4f-e2cd-4793-96e4-73650d4d30c4,1_PA DIGITAL MEDIA _MANSOURZADEH_KIMS_Q4_22-23,Section_2023_365_882668-485279@lwsd.org
02d89a0e-00eb-4812-8627-28c77abb4d01,3_SPORTS_FITNESS 7_LEELAND_IMS_S2_22-23,Section_2023_377_438515-481800@lwsd.org
02d89aca-f0e6-468f-83bc-037c34339714,PE 2_RABITOY_ALCOT_22-23,Section_2023_153_ELM270-823891@lwsd.org
02d93321-c967-493a-ae05-4efe577c9a97,1_ENGLISH 9_HARRISON_JHS_S1_23-24,Section_2024_482_329532-509452@lwsd.org
02da127c-9483-4556-b696-03e73222f108,LWHS-AP World Per. 4-Dawson,Section_2023_484_915597-497567@lwsd.org
02ddd559-4129-4f0d-add1-984f12be7758,2_ART 1_ROSS_EMHS_N8_22-23,Section_2023_480_478171-516795@lwsd.org
02dde8fd-4731-4ff3-ac8c-3223737186b1,6_ELL INTERMEDIATE_JANSKA_IMS_YR_22-23,Section_2023_377_263424-481459@lwsd.org
02df0bf0-93e2-4e19-9dc4-db8e208597c3,6_ADAPTIVE_WANG_KIMS_S2_22-23,Section_2023_365_997894-485549@lwsd.org
02e0c7b0-3a91-4e6a-9480-c293bd896e01,5th period-ENGLISH12-HEUERMANN-EHSS1-23/24,Section_2024_486_419819-501780@lwsd.org
02e26b29-37d7-417f-9023-543b5765ab03,MULTILINGUAL LEARNERS_MCCOY_EXPLR_23-24,Section_2024_145_ELM875-MCC@lwsd.org
02e3f967-6abd-4118-8f62-3ac1db1531eb,STEM Model UN Club,STEMModelUNClub@lwsd.org
02e45aa4-643a-4c8f-acba-bf94d1690528,MULTILINGUAL LEARNERS_GAUBA_DICES_23-24,Section_2024_146_ELM875-GAU@lwsd.org
02e4f468-4738-4b0b-882e-3e60d41338c8,2_CHILD CARE ASSISTANT_BUMGARNER_EMHS_N4_22-23,Section_2023_480_811326-500196@lwsd.org
02e6508d-827b-43bf-a487-6df7e85e6bbf,RHS TSA Club,RHSTSAClub@lwsd.org
02e795d3-8687-453b-8972-e6adacac29d4,Per 4 English 10--Keller & Erstad,Section_2023_484_217176-478141@lwsd.org
02e7adc4-270d-4f13-a773-6d5a9878f120,lemiliusen Sandbox,GR-CT-lemiliusen-SB@lwsd.org
02e8af14-bfeb-4f40-afea-88079aa63911,7_US HISTORY_PETERSON_EHS_S1_22-23,Section_2023_486_758425-473580@lwsd.org
02e941db-0668-4a48-8d14-9ed2c7c67cb9,5_AP COMPUTER SCIENCE PRINCIPLES_WEBER_RHS_S1_23-24,Section_2024_485_472647-523048@lwsd.org
02edf533-4a98-4fe8-a8c0-823ab4f42857,PE 2_COE_EINST_22-23,Section_2023_124_ELM270-352891@lwsd.org
02ee3f27-5aef-4c84-a415-a4f2948d12c4,10_ML COLLABORATION_BOWERS [02]_JHS_S1_23-24,Section_2024_482_212124-528937@lwsd.org
02f00a01-4143-415f-b146-68c198547636,CAMBRIDGE 11,Section_2023_482_263489-480741@lwsd.org
02f03d27-34bc-49db-a0fe-7618cbf63ea3,4_TEACHER ASSISTANT_CATTIN_LWHS_S2_22-23,Section_2023_484_824584-479933@lwsd.org
02f0bb34-fe3c-42b6-aa7a-e3a348d10777,7th- Concert Choir- Hasslinger,Section_2024_482_473211-509849@lwsd.org
02f14be1-fbd0-4990-b781-e9fe3a1ce98d,3_ADMIN ASSISTANT_ASPLUND_RHS_S1_23-24,Section_2024_485_779937-528485@lwsd.org
02f41de7-4eec-4146-8d1a-12871cb77b33,6_US HISTORY 1_WHITWORTH_IMS_S2_22-23,Section_2023_377_327778-498412@lwsd.org
02f5195d-de5c-4956-82f4-a06fdbc1d7f1,2_ENGINEERING DESIGN_MODELING_WEINSTEIN_IMS_S2_22-23,Section_2023_377_596793-498288@lwsd.org
02f7e1f7-92f8-4b48-9f15-33e579c156eb,akitayama Sandbox,GR-CT-akitayama-SB@lwsd.org
02fe796e-531f-4878-847b-8a03021829b5,2_FITNESS 6_BRICKER_KIMS_S1_23-24,Section_2024_365_179194-515990@lwsd.org
02feff48-ac0b-407c-ac5f-2b09b09cdefb,1_TEACHER ASSISTANT_CHAMBERLIN_EHS_S2_22-23,Section_2023_486_392748-473904@lwsd.org
02ffdaa7-aefc-403e-882a-90f50fdcb594,Grade 3_AMUNDSEN_THORE_23-24,Section_2024_102_783258-KIT@lwsd.org
03009347-4cdc-4d7a-8f49-ffb3757a800e,LWHS - Art 4 Per 5 - Wages,Section_2024_484_477755-506612@lwsd.org
0302761b-420e-4d47-bd01-15ca46064f01,LWHS Per. 7 AP Psychology-Luckey,Section_2024_484_816798-506872@lwsd.org
03029c1e-8fb8-45b6-a5d2-45bb7334f364,4_HEALTH 1_SCHILATY_JHS_S1_23-24,Section_2024_482_656165-523478@lwsd.org
03045bae-2d68-4aa6-825e-e311d80cc8c6,0_SUMMER LIT ACADEMY_LEWARNE_LWSUM_SS_22-23,Section_2023_601_578552-526627@lwsd.org
0305915c-87bf-471e-a81d-02bad0e12a5b,2_CULINARY ARTS I_BUMGARNER_EMHS_N2_23-24,Section_2024_480_811326-523943@lwsd.org
030c42c9-4934-4834-bc92-f2a71d0b8661,5_AP WORLD HISTORY_DIXON_RHS_S1_22-23,Section_2023_485_849591-476912@lwsd.org
0310cfe8-20d5-4491-8933-9df1bc3ea37b,1_ADAPTIVE_D_AQUILA_EHS_S1_22-23,Section_2023_486_236267-472259@lwsd.org
03180e80-bdea-4ca8-8f5b-7e77f4cae083,2_ADAPTIVE_HOPKINS_LWHS_S2_22-23,Section_2023_484_455587-477894@lwsd.org
031c06aa-5200-42a0-af40-32838bf4c2a4,Girard.Tho.22-23,Section_2023_102_399182-GIR@lwsd.org
0322a241-1947-47ca-b25e-14962c9ddb72,PE 4_5_BURMESTER_MCAUL_23-24,Section_2024_157_ELM490-213113@lwsd.org
0322ec66-69b2-49f5-9b86-564fc5277e77,7_CAMBRIDGE ENGLISH 9_SCHUERHOLZ_JHS_S1_22-23,Section_2023_482_278174-478592@lwsd.org
032e1f66-49fb-4746-9575-cf7889a9985f,LWHS - AP CS Principles - P6 - Barnes - 22-23,Section_2023_484_714738-477587@lwsd.org
03358a0c-6c60-47da-b59b-fc4dc3b8d135,Period 1 - Business & Marketing Foundations - Lawson (RHS S1 22-23),Section_2023_485_995491-473856@lwsd.org
033ac4d6-7b0b-4827-9f5d-c828f6a8f215,5_CIVICS_DEAK_JHS_S1_22-23,Section_2023_482_124381-479999@lwsd.org
033e7c14-cb03-4dd2-a62d-edef0bd2c892,6_SCIENCE 6_WHEATON_IMS_YR_22-23,Section_2023_377_153847-481537@lwsd.org
033ec397-9893-4a7f-9c73-e7a142487176,6_ENGLISH 10_MONAGHAN_EMHS_N8_22-23,Section_2023_480_613573-499204@lwsd.org
0340e469-c03d-4021-8d1c-7405618495e9,7_TEACHER ASSISTANT_PIXLEY_EHS_S2_22-23,Section_2023_486_492127-473847@lwsd.org
0341521b-0558-477b-80af-9ba31487e67d,Per. 2_AP Gov_Dawson_LWHS,Section_2024_484_915597-507782@lwsd.org
034b12ea-314f-4b0b-990d-bfe041cc4c26,nmarcus Sandbox,GR-CT-nmarcus-SB@lwsd.org
034ccf3f-9565-473b-8413-68a82fb97cef,2_WALKING_WELLNESS 1_PARKER_JHS_S2_22-23,Section_2023_482_795113-517022@lwsd.org
034fe77c-2154-4a7f-a48e-aa268e4743a2,3_BIOLOGY IN EARTH SYSTEM HONORS_KINZER_EHS_S2_22-23,Section_2023_486_892385-473309@lwsd.org
0351db95-d2bd-41f8-9103-2d484c56efad,Grade K_ENGEBRETSON_SMITH_22-23,Section_2023_156_481192-ROD@lwsd.org
03527847-9601-43d7-ae36-c25785b275a5,P6 Contemporary World Problems -- Emily 23-24,Section_2024_480_344576-524641@lwsd.org
03529842-b378-4a5a-b9ad-19e6da243b67,4_TEACHER ASSISTANT_RUDOLPH_EMS_S2_22-23,Section_2023_374_447935-523146@lwsd.org
03570ca2-e603-4010-bcf7-ebb7b2fcdc86,1_ALGEBRA 2_MICKEY_RHS_S1_23-24,Section_2024_485_929365-505409@lwsd.org
0357121f-2ede-412f-8555-2f2d01ba2b0c,1_SCIENCE 7_REISENAUER_RHMS_22-23,Section_2023_369_917559-484154@lwsd.org
03578703-cc1c-45cd-8b70-8dbac6230246,AP Pre Calc 3rd Period,Section_2024_484_891439-523610@lwsd.org
0358a252-8b22-436b-b5a6-fc73897eb19e,ICS - Math Analysis P6 - Sullivan,Section_2024_479_571948-510777@lwsd.org
0358d052-dd3c-4c37-9294-9538dfb46abb,1_SOCIAL STUDIES 6_MANSOURZADEH_KIMS_S1_23-24,Section_2024_365_882668-525931@lwsd.org
035bbb27-dbd0-4f05-ab28-677dd04ab6fc,3_SOCIAL STUDIES 6_MORAIS_FHMS_S1_23-24,Section_2024_363_946451-516395@lwsd.org
0364e217-c245-4680-9125-74e7404c5a75,GEO_LAUL_EHS_S1_P4,Section_2024_486_469988-502046@lwsd.org
0364f535-70c1-4d92-a828-1a216f328c68,Collaborating with OneNote Class Notebook - Secondary 2.9.21,GR-CollaboratingwithOneNoteClassNotebook-Secondary2.9.21@lwsd.org
03685125-4321-45b7-90ca-6fe45950b11f,5_WORLD HISTORY 1 HONORS_JAMSHED_JHS_S1_23-24,Section_2024_482_395195-510114@lwsd.org
036b19fb-7449-4078-aa8e-0d036fa5d837,5_PEER TUTOR-TRANSITION STUDENTS_STAPLETON_EHS_S2_22-23,Section_2023_486_269182-472433@lwsd.org
036b71ea-5586-49ff-aef7-de08ed086c5b,SPECIALISTS_MAYO [MAY]_PARKS_22-23,Section_2023_141_ELM901-MAY@lwsd.org
036b7d8a-6ee8-4abb-952f-b323fda893a0,4_COMMUNITY TRAINING_BOATRIGHT_RMS_S1_22-23,Section_2023_371_949452-483902@lwsd.org
036be90e-fa74-4885-8736-84db1e007814,Eastside Elementary Principals,EastsideElementaryPrincipals@lwsd.org
036c8c16-638b-4db0-8442-237312c87a8c,3rd LIBRARY 2023-24,Section_2024_128_ELM360-922739@lwsd.org
0372ae1f-0090-4e5c-9309-88f33ba5790c,2_SPANISH 2_KOLLINGER CO_EAS_S1_23-24,Section_2024_360_127394-527444@lwsd.org
0374af96-03c6-41e7-9421-efbececb5885,3_FORENSIC SCIENCE_MAARSCHALKER_EHS_S2_22-23,Section_2023_486_751385-473433@lwsd.org
03758698-20dc-4561-a96f-7db8d573d171,6_Q ART_FLINT_RMS_Q4_22-23,Section_2023_371_572632-482965@lwsd.org
0376b5e8-e6da-44d9-b5f2-cd6c1ad6e025,EHS National History Day,GR-EHS-NationalHistoryDay-SCA@lwsd.org
0377dfd2-6174-44b8-a11b-72d38fee3a2c,Sandbox BLA- K - Townsend,GR-CT-brtownsend-SB@lwsd.org
037829f9-29e8-4ba5-93ce-fc4792bcafa9,7_FAMILY HEALTH_BARNES_LWHS_S2_22-23,Section_2023_484_374496-477558@lwsd.org
0379dca3-7be9-4dfe-9fe7-be3056d838e5,10_ADMINISTRATOR_FUKUSHIMA [P06]_RHS_YR_22-23,Section_2023_485_977187-477332@lwsd.org
037bfc2d-9f48-431c-81f3-1eaa5c54d009,P5_Math_Nagasawa,Section_2024_367_582996-515540@lwsd.org
